PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
0.0858054463616704,0.0017663034010731383,-0.17358545210306128,-0.322476200431349,-0.00519775571000869,0.11299855762252635,-0.418311340455069,-0.13689647869936583,-0.22573952235039066,0.015042951972637235,-0.02445208486852718,0.33857616816896713,-0.17170448459164464,0.024267035548315618,0.28689852117358555,-0.3406515048490418,0.06435867322111288,0.33208377928699645,0.04905099833608436
0.24788264808173985,0.16010036158817909,-0.10106715013994286,0.0760205722299936,-0.07666421635042156,-0.21764744424925128,-0.2008165670172206,0.02146212162135066,0.44610649876100644,0.0031370291728239873,0.2577200500641861,-0.4055919498185541,-0.09932509065855465,0.23257791651217744,0.43549295036251123,0.028415768284312058,0.10552942450159873,0.04920032826493066,0.04365281035636836
0.45492216226680754,-0.1784915444044308,0.03713422718656379,0.007038331429981149,-0.18933540753049308,0.18464663919270585,0.22790385515895858,0.56052468102237,-0.16020273253161402,-0.15235605160018217,0.04966790328867284,-0.010409766555398018,-0.05517499445583124,0.20815887041286601,-0.1973586484112013,-0.010276072408378974,-0.027989701423916182,0.24866922904332436,-0.09401371577999612
0.4174137435936862,0.14561195141791577,0.1378872327716674,0.2262330506142959,-0.023841050757413978,0.16395558231971372,0.03878257493103987,0.13994551043341216,0.2067017714573184,-0.3088323896402615,0.41723666675464466,0.31700495561149544,0.071642021433219,0.013691494211231208,0.13960490872934098,0.30842517957828114,0.08216912613786637,0.22137552889549472,0.09161677257232655
-0.4385325828364982,0.1564781351756442,-0.07822633194630839,0.47977169436705536,-0.406217458623119,-0.08534070172567337,-0.12456502210950247,-0.027731035153709435,0.29725758372698,-0.20349669975740411,0.13724163306216777,-0.04671237809689747,0.03478729527927312,0.04971503297268925,0.029038857237960788,0.2795952187727881,-0.014152835190883636,-0.15068131178084718,0.046891163755430294
0.05897297121584024,0.0019681219750392353,-0.09305177982561146,0.2969272066347421,0.27571639257260705,-0.0054737330558217185,-0.07521650118951279,-0.3019747303752782,-0.07413974003181426,0.0766837547085955,0.20116863252886574,0.6561761786868222,-0.06320103961859233,0.03383593976687962,0.08787605955541329,0.1512986922784882,-0.060807461052685904,-0.009655597763002276,0.3467592621943718
0.061539075687965385,0.12153758670887861,0.21383065749868993,0.1862394954319832,0.10968862494243183,-0.020760492672300592,-0.07749883648988977,-0.10893441532952987,-0.25011091302537747,-0.013032300861991773,-0.20340891265678113,0.09353721410234671,0.10213173051973211,0.2659499294581479,-0.46514569663070704,0.2683294652333424,0.43696786825553846,-0.02406958559513483,-0.3222927747411976
0.029580052991616358,0.04066988870000926,0.32644834259288574,0.0023899828387006455,-0.11258853968830793,0.057350388582573915,-0.11551186276603823,-0.08756997312531183,-0.22072336765653086,0.2573806076882282,-0.4437455299112428,0.31308590197406583,-0.0665198375034531,-0.14244056563332225,0.05830213990030292,0.39187601784977794,-0.14547294441245523,0.01148838405138145,-0.3965192150736971
-0.03560488013092936,-0.23804061217692218,-0.13675477377779907,0.16588299282637214,-0.04275108215150929,-0.14585158029812847,-0.4620714592850405,-0.2998393916855501,-0.2781368871192327,-0.05704623622631274,-0.1411276278110892,0.1428495343497923,-0.14077936422709697,-0.22931505337588612,-0.010049595394763513,-0.22480028192921656,0.36292747607747655,-0.14468393674651828,0.09635472810535822
-0.11864987299866658,0.006623496567290538,0.3071120002336502,0.003999360330190927,-0.12219442527131812,-0.27762746369653735,0.16599682133754212,0.23692746731604303,-0.1385999171530221,0.06580455502934136,0.14278577749458904,-0.1561443567518202,0.3026198262331284,-0.4620353386728415,-0.16463929061466803,0.16287686942526136,0.150404605247549,-0.07959554430499408,0.413530356647475
-0.19693404097198552,0.22658712901610517,-0.268829450606751,-0.26804073798982825,-0.0006840680157818051,0.2697581101551732,-0.16826183183408763,0.045262363811056854,-0.06061114136873028,-0.30711845496542994,-0.08044840411852992,-0.3455123764369878,0.24140119491297832,-0.04210535620923031,0.13759113692098732,0.25223040109369277,0.3896094618668758,-0.04292018440603584,-0.10205082693172889
0.1435519880763472,0.46244873535812925,-0.04038631485330258,0.3518712590582417,-0.1380592573942037,-0.09359061623619512,0.23289884094090582,-0.3103254754489604,0.30248866001105196,-0.009853930880816408,0.23433612201253076,0.1540085036655193,0.23277916957204225,0.061601838113585904,0.08634421583404236,-0.20474381046498985,0.14733366726303915,-0.17760819370864217,0.16798119040482065
0.25297519018884845,0.13617961472258885,-0.2770436315973315,0.09468243934565254,0.12776003618058357,-0.08309193218389782,0.044733732924587974,-0.052057115195143305,0.424308384499921,0.03871479953485202,-0.14596948509378407,-0.0156407547514037,0.13615103684433782,-0.08327270567856439,0.31813236329797895,0.17208511890978967,0.2205895637861342,-0.29971594133297974,-0.4623030783999111
0.027737696306765012,0.4731694627602723,-0.2739055836677241,0.06571804384862523,0.007589767387937795,-0.22143414934541722,0.18073242145959828,0.1397014956004346,0.14382889208669755,0.018048557640985136,-0.1201386773501011,-0.3951674833659468,-0.08271696700619036,-0.010905402052286385,0.4008698323210173,0.21257115208557012,-0.12648653079493555,-0.015101440920010164,-0.25149014390625823
-0.07621741649889739,-0.04613664743743983,-0.08226042585727633,0.12587485521016287,0.08492946581751379,0.37616853515606036,0.02270957903356628,0.2585628195772699,-0.10993370158511256,0.1309049927740489,0.06688106496325355,0.3851827419683126,-0.36111887536785364,0.43205244116327923,-0.023614384611615545,-0.33477921786527404,-0.07548202308328238,0.21650763367963563,-0.05442672786775659
-0.26495260039935203,0.0892301260978361,0.19444976276256726,-0.28729132499054755,0.2473712627963861,0.09845135606904062,0.08243870687773723,0.034051836319000585,0.20125619632215963,0.17129387308582897,-0.35612585800254526,0.031992128339176536,-0.06370854924520612,0.5233891628211177,0.13739459707194437,0.0005830841717271674,-0.07394882305523551,0.23337592659821027,0.25326710803440955
0.36424097937404726,-0.03601364680369637,0.134295516618595,-0.019694860713510697,-0.3266826549767982,0.2292180668572823,-0.22122042462076588,0.456482547999027,-0.22743472813103194,-0.22649578593087383,0.007470903876509083,-0.25906670732978654,-0.3548425192964309,-0.003977428844783443,0.014654169930159429,-0.08325683568961413,-0.08887249495208273,-0.0037073012645096977,0.0962001747747729
-0.2882917485499999,0.3944036769595242,0.037008768058189465,0.1221023713504405,0.01399905607994788,0.34436542694460964,-0.055690848311899556,0.4238774918872486,-0.06532779980537674,0.10107417055300685,-0.10768215095324604,-0.10855182637533614,0.11957278506517566,0.063859268534125,-0.266517588866234,0.07298139529086711,-0.1794024415353563,-0.2194002063182541,0.38508991963230155
-0.1861123905063287,-0.1496313105722655,-0.09051542070955279,-0.30308879905499236,-0.22110475406082425,0.016684068109739155,0.4052108138973859,-0.21163936415644552,-0.30810324145941925,0.12302435851333264,0.0648765999841321,-0.24996820559912075,0.0572150175927355,-0.05417279734891982,0.13218329798382125,0.3706366568553276,0.014936683515353625,-0.02969369711870822,-0.35089315714037195
0.4667448233070653,-0.16614810639278932,0.073407905044248,-0.38770558060064514,-0.0194831210934274,0.18154583550376052,0.025593336156592695,-0.40384083417134437,0.18183632007545505,-0.18746079241600674,0.12775859163947878,0.08115369454247105,-0.33810461983405604,0.03441197214362042,-0.11060829345550824,-0.19513770339306896,0.08659324970137548,-0.16975419638504652,0.10589432592644843
-0.23618976602447597,-0.2652668265550971,-0.1491739220945895,0.3785115386536376,0.08836800082773268,0.39788718167319986,0.05603339514444333,-0.12924290368160973,0.03486207124010204,-0.09704270956222565,0.10219571831339935,0.034272053489788526,0.08912220740850209,0.5008006322148155,0.18864446878111213,-0.03575304759758589,0.037595423318693005,-0.0703989283042273,0.264458064119191
-0.4418131117739074,0.0920249929345456,0.19540556615554935,0.05098074221040125,-0.15294730502940113,0.460447241822338,0.09306300002135745,0.1339631167914966,-0.2371931482223974,0.11522781421730093,-0.07320981033543647,0.33772395314179576,-0.08292565941453194,0.2782787415288839,-0.17373980566518135,-0.10772872176411578,0.13135183631089423,-0.10528170348106877,-0.23525078439952282
-0.037359120263016105,-0.025639047112272793,-0.5221392768242223,0.24134157445650503,-0.27563392727356784,-0.01908465225815746,0.17991631290738402,0.07051702845172918,0.22825822308719798,0.03360507473549059,0.31314018824815515,0.11997724528285136,0.07914210737240067,-0.2949568286568431,-0.12546637247033818,0.2235781643640141,-0.10742517373096697,-0.13806068034279625,-0.2518736917490952
-0.12104117181925848,-0.1161234913659949,-0.4335100017486656,-0.18795164243119114,-0.09816399101872346,0.04191050109271104,0.013699400840263694,0.15576946048640414,0.11516288125725528,0.19265594840503927,-0.008868350160621428,-0.1852718351934465,-0.055994278668593245,-0.21407375521180338,0.4038162819519044,0.1730758133548945,0.04063004523281849,-0.31657199143927117,-0.4382349629430777
-0.19288530721768193,-0.0626013970016274,-0.09897928515791685,-0.4389794292888489,0.2866620360984793,-0.06503267416259167,0.13805244242067613,0.14675662076850035,-0.1580417209904303,0.26398936591115385,-0.39722959343531267,-0.007572270436330968,-0.12105255130642517,-0.07522629130026941,-0.017557607733731582,-0.08099451449804095,-0.03300641479886679,-0.45385116531767156,-0.13914555183848984
-0.18037773759249148,0.2243889846754666,-0.17323659422988072,-0.40573654506275514,0.023599636052882487,-0.1554922899688397,-0.3544509465482125,-0.20859063311859877,0.011444492097092612,-0.05576394313246714,0.02005242952316009,-0.40006642780062535,0.1553592320426439,0.013741053483456434,-0.007062349666939089,0.08480677524862454,0.20628719360571954,-0.41385075436179797,0.09565467365650149
0.1281465640877425,0.02206851844273856,-0.06616225704043253,-0.294823024602181,-0.021982805598972567,-0.05107910372895116,0.00805251129968313,0.39902662808501715,0.14218717595228605,0.23895654819174814,0.23293314638827708,-0.1548465146398379,0.24189582957010197,0.05429347404647628,0.4286734720224664,-0.17906122635657887,0.06388981820799423,0.3674775117428113,-0.11093792731514845
0.24261921527552963,-0.33716330157595215,0.3047700917940862,-0.022154176331735685,-0.10708365340963096,0.12363131194131557,0.17183465307882026,0.3445853918431484,-0.06959257652528252,-0.17215594790156782,0.2224786560482867,0.06480397186779707,0.3502216307708113,-0.2856129583000746,0.20256201940167118,-0.07509251500903714,0.05263381817510461,0.04156807198462144,0.26677428579272777
0.15463496572968435,0.29166269245285587,0.2623915705106073,-0.3922533537927772,-0.4350072506506146,-0.034702774771579945,-0.46044367634766387,0.08501483777674597,0.04297771920092723,-0.19137160622357816,-0.19481835002943773,0.06885211289009983,-0.031901611161853895,-0.154907058011044,-0.11278518617054448,0.11410185463588014,0.11651095834522322,0.05889935285629845,-0.07015564209922615
-0.06292206803810241,-0.47515032990898987,0.22413241516819726,-0.009975556172439722,-0.2881307817306435,-0.027012654878527612,0.026545102687674748,0.2908793288227244,0.2820308017776589,-0.25972921689883804,-0.03387873611982374,-0.20527153324001807,0.2013051311869224,-0.2170001622692253,-0.3107770108281854,0.11000590581266835,0.1691812161845679,-0.18924037254040416,-0.05566186003988556
0.4585747916085555,-0.39506891071650013,0.021985102102561216,-0.2707518569457034,-0.22208557390479408,0.16319173695318245,0.059547637237131655,-0.2668702724951013,-0.054746443399344195,0.148489570269449,-0.04770648398976152,-0.2337602300192992,-0.371984429628628,-0.1703571255376265,-0.0039005787026788995,0.16470746860425564,0.1029973619692058,0.11371189738768793,0.09136384307110262
-0.4940348376332178,0.08983170038467769,-0.02895520095175133,0.12803509148510958,0.11165439550529398,0.07376531600664785,0.3175536743686336,-0.2647734227364654,0.37963499904741116,-0.06628451138485758,0.365411136135192,0.23016989144070057,0.021843730613690653,-0.11076377503568512,0.03961811938680287,0.15866880269654207,-0.1044049328618024,0.12984925094278363,-0.22032966644794263
0.2238395975721512,0.1496117639607958,0.07895380556705217,-0.2837459730433192,0.08147165471053387,0.1573103747158506,-0.21894741020049832,-0.25018378507796624,0.052495380467356925,-0.11290172134793085,0.33965435833982915,0.15838751948685453,0.33430803008759336,-0.25474796430217805,0.09290253548849449,-0.2861140426925111,-0.2011687870248309,-0.3390090514161926,-0.19423669069914526
0.05560415038385826,-0.03256328309199776,0.2334326765110861,0.13008824113178194,-0.1964160548576269,0.19720806402353463,0.22704531321609314,0.06837563320510599,-0.0984197937841506,0.21318215954223055,-0.04913020932851656,0.4735740844731258,-0.5410705028777433,0.011347286651307463,0.1885059604028754,0.06990019418733898,-0.11045538877814255,0.1326668302629917,-0.1491779706250991
0.09707881003699367,-0.04173794413276679,-0.33744581440729904,0.047432242437519145,0.15624669076725137,-0.3691365051892391,0.40312236231495197,0.11627310993418508,0.37561109373194657,-0.2785366920556996,0.16774803746760916,-0.05057156847995721,-0.011678693727890252,0.19939827550819217,-0.08384659346601696,0.08241534432482879,0.21438518073984503,-0.18256531365335454,-0.08265299498313011
-0.4766661067849451,0.30741988257010944,0.19992949999931778,0.22937539656650807,-0.2679758389738831,0.28939078392203754,-0.016586551481859075,-0.056279301254431695,-0.04258533293025342,-0.27397386137877516,0.13018810920499044,-0.10714468402295639,0.11800838397606303,-0.10049133158377094,0.10883377539677226,0.2220951471126607,-0.02803892045618852,0.3561123618994891,-0.029673808797932646
-0.06203567666119877,-0.03200736459349689,-0.09479669170476268,0.5435120395987642,0.1526169692610884,-0.021567878024926466,0.16214798568019528,-0.17640681225395421,-0.14021140015646363,-0.20787772109863423,-0.3165116933584001,0.47532451671168746,-0.041444334329969135,0.18520582398254984,-0.05666474133200318,-0.12971959580508258,0.1797289036307366,-0.09737681716136888,-0.17055683871918007
0.4693772662463042,-0.16779960975692884,0.310730462415613,0.014146465073051505,-0.3239298643682493,-0.16940864933150507,-0.05460171101390983,-0.012597116912334581,-0.1336082742244573,0.3357528690789635,0.08384436096529986,-0.12447654614774845,0.018571403461026748,-0.033101175017120045,-0.38746095936333225,-0.06714917979653796,0.06545831322363217,-0.1732946942636974,0.27814777317279726
0.18019214429973446,-0.11577700305076839,-0.1465428128384772,-0.09078340280764821,0.028291582278986344,-0.4229521241158457,0.479824714935927,-0.10533060028810405,-0.09044344822648107,-0.11610645031375487,0.08915135662118875,-0.31751603101584297,-0.05370524922016443,0.2962147987884797,0.04327829583807819,0.35891925889214066,-0.05090646833344874,-0.2316040030636214,-0.1167085949392725
0.178790810707032,0.32282471865183676,0.05091765381801744,-0.03494807618567255,-0.42786630593792874,0.023582458973285904,0.11875511616651861,-0.08059779036211424,0.09519213708930545,-0.005693674179574498,0.19357752697460998,0.06043754106886483,-0.061207378968972055,0.17954528898575967,-0.09617526531170707,-0.4105689271677817,0.10592549078412765,0.2528932040896061,-0.47329934008809904
-0.13050485440173556,0.032106677747487745,0.04300087803948696,0.027214504814771584,0.3748358797285533,0.08594076883507616,-0.39905450197139786,0.21404057872877166,0.03706109222478802,0.28162104128429993,0.20116066194587112,0.3523364342156732,-0.009706252313939318,-0.15698189534309712,-0.2751952059588477,0.32665019074913193,-0.27767684572893586,0.0698607890894699,0.005495632792483338
-0.32896039289005846,-0.058413040541174965,0.06245153281334124,0.4545187280669938,-0.24480684702370908,-0.0911659750537983,-0.1940003531896909,0.06552404311273542,-0.1889047554505201,-0.2799359634594255,0.08855299163429622,0.007910812235589074,-0.04594025515554525,-0.02222872819181253,-0.12092733675928569,-0.19255607399562577,0.4117668182388559,0.26215082502020837,0.11180382590849813
0.3592207949048873,-0.30400955454901896,0.4179404842900658,0.04973980420941829,-0.16233079355805857,-0.01995700084350598,-0.2241550918526977,-0.2892270038860834,0.02623622981116662,-0.06883814674659788,0.2528812083285373,0.24991323945275276,-0.3251221441146642,-0.14560513675967776,-0.023898762687885485,0.22612365062375975,-0.00301257906068651,0.05872901583796142,0.10600287449126698
-0.07568671045718842,0.204770050751263,-0.07873464538814103,-0.12490190230629311,-0.16098263940137444,0.2860012226688949,-0.20969724733047332,0.28713507750442957,0.2946039648202676,0.15879545244508547,-0.08270989703833033,0.396607230391664,-0.14254500068028736,-0.15613136209715542,-0.10449544268242317,-0.21300485272639869,-0.009765423219323197,0.29924846669017663,0.3346062195396256
-0.01693714866359331,0.25428592163153646,0.30322924736518,0.06508761207520808,-0.24217334755493938,-0.21207555044945575,-0.3718374662725245,-0.04959952187783732,0.3451105919699647,0.05396550644907642,-0.010545095970259592,-0.021537578257127526,0.18694418469032037,-0.4247754016272487,0.12731294512077376,0.015336875535386171,-0.20201300293939597,0.09172409866520412,-0.31238619644013993
-0.11438858183184662,-0.13243583782626234,0.23646486467985386,0.2548929043849111,-0.08093572917361723,-0.5437787593771856,-0.10431823044376555,-0.08812198636522163,0.21064972937086718,-0.1754947467089035,0.3316345018133693,0.20028691012316924,0.03525173010937137,0.2248970108664971,-0.03017713244765551,-0.1407450487331408,-0.08744230747388974,-0.32536097853060797,-0.05157395418467376
0.5233346710455081,0.020670243055521578,-0.13629922122838833,-0.14244465894195796,-0.06209968835891574,0.2676130577672834,-0.1535444997219738,0.028930143240376297,0.03877166398499437,-0.05296204177948212,-0.030335906871302897,0.23350128832170705,0.3363596644255992,-0.0016252876482135271,-0.24665843917481745,0.021155115246568185,-0.012425132391592437,0.11098035835674552,-0.4976687656776992
-0.15522141996848254,-0.2415659737701654,-0.13986908362612552,-0.2293143053351928,0.08423786841967529,-0.223791201471587,0.32827730526612764,0.05608832347460615,0.27739793814904873,0.149746385453767,-0.24792365243336836,0.020551689052899016,0.3300044798424998,-0.06505957912011522,0.11994724233934885,-0.4207493359264529,-0.04025317450943845,0.22058847556406364,0.2706596791467745
0.1303382081678573,-0.03538498729871075,0.06128776240408398,0.14500770471085875,-0.049969799430345865,0.006599738026606569,0.01797971863888039,-0.3641254226236775,-0.15529058033317028,-0.36393786240173187,0.09570425664176899,-0.08504207232848258,-0.06403665953459226,0.24288403500593717,-0.3347666033755773,-0.14596446641357258,0.1750220260959345,0.4890497266030799,0.29319432153908487
0.047659222020051434,0.21036953811692247,0.0678985586160961,-0.03885089977535763,0.057148774222942934,0.42139247833566273,0.1614838627330774,-0.03586217308201554,0.14062061713677676,-0.0021781903288491827,-0.07748947581073974,-0.24517687296140867,-0.5232114157397789,0.018244045105418157,-0.12874978019851321,0.027455555591635067,-0.09229549805317154,-0.4001820725355371,-0.26428336062728397
0.19703341794898974,-0.14544286161877495,0.24428144074751837,0.284592103999311,0.0597024643182025,-0.07974477242502541,0.25631805197947494,0.10771680824656794,-0.2835260219774214,0.15116565521745848,-0.17107937297596734,0.3355239333387513,0.2926773509915754,0.12199198249540878,-0.36528720600204295,0.0656009896802125,0.33761880049633197,0.1194441473700593,0.11743875639267869
0.045577357154146195,0.04680646791584964,-0.2144009816825991,-0.08109388206504721,0.2486298615516876,0.06125607470291601,-0.05567028206576568,0.43015050043880393,0.2734143175217308,0.3421953929033846,-0.04548516005475735,0.12042920971143795,0.13187996317896028,-0.0041309243906384255,-0.2926745612576127,-0.07549527044655756,-0.43353398435121604,-0.1395164282005121,-0.06404253869735325
0.22419442061740621,0.15994570420052365,0.18496020356879161,-0.21529606793878586,-0.3354398249496308,-0.1321429279381909,0.16242430892483073,-0.18035250764345334,0.36959950091568294,0.4722714399314282,0.06484770989401288,-0.020516512502191584,0.3576926501366823,-0.0029381774607987465,0.06772756529570616,0.22989953244888917,-0.06603077168650878,-0.024065396760683623,-0.15993309275428172
-0.10040905458669391,0.22762719619533067,-0.35207869102615547,0.0008103109944497486,0.045345624083735034,-0.10866347961693648,0.4679116385466855,0.025119222564783404,0.034904665603440806,-0.07926058000992489,0.2860872830682127,0.00249642146660485,-0.2532866603106372,0.05880789916186855,-0.4582412804166875,-0.0004711872586074353,-0.25437501594092854,0.14962877645927788,-0.18597051764883177
0.1401233378017391,0.08978608817838443,0.18695736905109925,0.3097140352345172,-0.1747743146440875,0.21811317729552962,-0.0686827080535033,0.4906823492641789,-0.2771283759406414,0.3099349020811011,0.24292063064500383,-0.025871950865293678,0.18346997955856792,-0.026498984653798352,-0.02049239025234637,0.07439966347483747,-0.186150338367363,-0.19296381724780876,-0.2844773369012577
0.29562747809018464,-0.02631644965384679,0.2325762193610752,0.2949002226690546,0.28131670632503664,-0.2174047897088958,0.1748185223578246,0.09255742758340013,0.1673754860236047,0.22882328151639328,0.26854579505969245,-0.17438932129383486,0.4025884958236441,-0.08388180233342388,0.08047828919789779,-0.17591785065327936,0.17999201984849592,-0.2396965986019139,0.10033199379079907
-0.3076760425702576,-0.21562549054553443,-0.03743043102616311,0.14343756996786633,-0.11420539253530461,-0.25029070912046436,-0.20068791852354037,-0.32405242015134217,-0.4418432926877149,0.2115354648116047,0.22263308194195605,0.05622948821777146,-0.17961261795505423,-0.10039950870433707,0.28643798893464256,-0.2517408262423019,0.028096501895998598,0.007012827255299847,-0.23823462928853348
0.2306853260692997,0.5022088290755391,-0.3078338235137762,0.0921136699109079,-0.1131940594145257,-0.14924521877688166,0.1381782793104325,0.013382319197450704,-0.017260675143394234,0.02951629887581142,0.3731931351438859,0.3585982373813304,-0.008447661132925197,0.11277879522617792,0.32381974315886,-0.13202086187942408,0.16848820179032517,0.02787847898540308,-0.007022856721880076
0.36808607027207435,0.040216843528092745,0.2810317596601444,-0.14202144248449144,0.03132185140257064,0.12504714422812122,0.07834000704698235,0.11512939480025505,-0.5345227973778196,0.18788360415075142,-0.16200898122435178,0.23050007361505565,0.1233174806414541,-0.04308051766309931,0.11700773834058026,-0.16921161759728842,0.24817919101485256,0.24901832771181887,-0.12452715232860229
-0.14076206947519485,0.07968929677668177,0.361719067780539,-0.31009390190583574,0.025061155372760494,0.004818490206981861,-0.009473077103897018,0.4835491473722714,-0.16274006170842448,0.24280650036649296,-0.2897943437936663,-0.29836872557281113,0.13718548227819416,0.002223059564421342,0.08044923278901915,0.05745497208968049,-0.06134330921312537,0.3022957420840708,0.1455336781017395
-0.031797104164792055,-0.18007233730804956,-0.14024450268660804,0.07602233315902958,0.3943811483646019,0.16483920700456692,0.4423249642522173,-0.07015772774774985,-0.25662558653086454,0.006544250756413632,-0.2032456106684666,0.10153669003036865,0.4142441795003295,-0.0591653923338137,0.246898711105211,-0.128090880723913,0.17785149363471098,0.07602477164201604,0.20011349911827195
-0.11616340582400567,0.5984750112644369,-0.13461465125833721,0.17029878260314332,-0.21722714295457654,0.039004462460365666,0.09174846812799071,-0.43045329725643383,0.00445813341402943,0.006777269161514667,-0.16444931662569667,0.08892480447522999,0.23837928901825145,0.09296574582823168,-0.35130789879187474,0.02159240635282905,0.0011357715818996464,0.1163285154312333,0.03583026466566596
-0.47804766593431947,-0.015651423039838155,-0.22299324969644765,-0.005154075877549516,-0.2688166888541179,-0.09133260349001757,-0.27579032602698567,-0.3515829809673118,0.025907604408877762,0.39645764125393707,0.3090788557360378,0.1363409775998986,0.07825089670998725,-0.017208318306970918,0.005046261958499096,-0.07345161341009426,0.06530783168188849,-0.046354706701211584,0.15113065694058636
0.037065268763026314,-0.03144609950344382,-0.09329941592600385,0.00782248645437319,-0.09888864550790306,0.27289211693446397,-0.10539765662412996,0.003986312769463939,-0.3924183497133609,-0.3211354064293486,0.145706526644404,0.29340365004368285,0.5456358812579647,-0.11312486183432593,-0.22564076616254922,-0.1468704808041187,0.029976007965244553,-0.19633076295071697,0.04899227046745735
0.049729383840742665,0.24965740870176076,0.06240092033179296,0.07989070631419098,0.2614733225497132,-0.11665080005264118,-0.33996387095173086,0.15107302306972797,0.03438503012913128,0.01684045571951621,-0.01708807838690052,-0.06597889003196296,0.06640315943286272,-0.2334170944216385,0.6134159348675705,0.05150387900433569,0.3859990701607814,0.09959172191423532,0.10147018946556391
-0.09297680615022944,-0.6079001894537979,-0.28950809601028704,0.04012242027288274,-0.1070703187027187,-0.10060551661359714,-0.0654175687372258,0.14409405723532132,-0.405854365741037,-0.1848085173866312,0.18307571392964114,0.12728673336899654,0.16473926240088355,0.2510298530114225,0.11038046664243323,0.18390911443676033,0.06028442178225231,0.03911717161791735,0.10074355305208613
0.2569648374727603,-0.10308240444642353,-0.26951521243980775,-0.0962986765998864,-0.14016380503127457,0.16241497897600085,0.16303316762292236,0.2101250798389277,0.2790473063295875,-0.049230226302986964,-0.13110316668270347,0.43172591056737686,0.004903927627511393,-0.353310894781046,0.06404569114565348,-0.011860456177202792,-0.3354443457925613,0.021519606374184992,-0.3531020683441115
